VDS,VBS,ID1,ID2
3.4,0,0.00084179,0.00084175
3.41,0,0.00084185,0.00084179
3.42,0,0.00084189,0.00084176
3.43,0,0.00084191,0.00084185
3.44,0,0.00084203,0.00084197
3.45,0,0.00084205,0.00084195
3.46,0,0.00084209,0.00084199
3.47,0,0.00084211,0.00084206
3.48,0,0.00084221,0.0008421
3.49,0,0.00084221,0.00084212
3.5,0,0.00084225,0.0008422
3.51,0,0.00084229,0.00084226
3.52,0,0.00084233,0.00084227
3.53,0,0.00084238,0.00084233
3.54,0,0.00084243,0.00084239
3.55,0,0.00084245,0.00084245
3.56,0,0.00084254,0.00084242
3.57,0,0.00084256,0.00084249
3.58,0,0.00084263,0.00084261
3.59,0,0.00084266,0.0008426
3.6,0,0.00084271,0.0008426
3.61,0,0.00084277,0.00084272
3.62,0,0.0008428,0.00084283
3.63,0,0.00084281,0.00084281
3.64,0,0.00084289,0.00084285
3.65,0,0.00084292,0.00084297
3.66,0,0.00084303,0.00084299
3.67,0,0.00084306,0.00084303
3.68,0,0.00084305,0.00084304
3.69,0,0.00084309,0.00084312
3.7,0,0.00084316,0.00084316
3.71,0,0.00084322,0.00084315
3.72,0,0.00084324,0.00084325
3.73,0,0.00084326,0.0008433
3.74,0,0.00084335,0.0008433
3.75,0,0.00084337,0.00084333
3.76,0,0.00084344,0.00084345
3.77,0,0.00084348,0.00084346
3.78,0,0.00084354,0.00084346
3.79,0,0.00084356,0.00084352
3.8,0,0.00084363,0.00084366
3.81,0,0.00084369,0.00084362
3.82,0,0.00084373,0.00084364
3.83,0,0.00084376,0.00084374
3.84,0,0.00084377,0.00084386
3.85,0,0.00084387,0.00084384
3.86,0,0.00084389,0.00084391
3.87,0,0.00084397,0.00084399
3.88,0,0.00084401,0.00084403
3.89,0,0.00084406,0.00084404
3.9,0,0.00084409,0.00084412
3.91,0,0.00084417,0.00084421
3.92,0,0.00084423,0.00084418
3.93,0,0.00084426,0.00084418
3.94,0,0.0008443,0.0008443
3.95,0,0.00084439,0.00084437
3.96,0,0.00084445,0.00084435
3.97,0,0.00084448,0.00084441
3.98,0,0.00084452,0.00084453
3.99,0,0.00084459,0.00084454
4,0,0.00084467,0.00084458
4.01,0,0.00084466,0.00084466
4.02,0,0.00084473,0.00084473
4.03,0,0.00084481,0.00084472
4.04,0,0.00084482,0.00084478
4.05,0,0.00084488,0.00084491
4.06,0,0.00084493,0.00084494
4.07,0,0.00084504,0.00084495
4.08,0,0.00084509,0.00084501
4.09,0,0.00084513,0.0008451
4.1,0,0.00084516,0.00084513
4.11,0,0.00084522,0.00084518
4.12,0,0.00084527,0.00084527
4.13,0,0.00084534,0.00084537
4.14,0,0.00084546,0.00084538
4.15,0,0.00084549,0.00084546
4.16,0,0.00084553,0.00084554
4.17,0,0.00084564,0.00084557
4.18,0,0.0008457,0.00084562
4.19,0,0.00084571,0.00084572
4.2,0,0.00084577,0.00084584
4.21,0,0.00084586,0.00084579
4.22,0,0.0008459,0.00084586
4.23,0,0.00084597,0.00084598
4.24,0,0.00084604,0.00084603
4.25,0,0.00084615,0.00084606
4.26,0,0.00084619,0.00084613
4.27,0,0.00084627,0.00084626
4.28,0,0.00084637,0.00084627
4.29,0,0.00084643,0.00084633
4.3,0,0.0008465,0.0008464
4.31,0,0.00084656,0.00084655
4.32,0,0.00084661,0.00084656
4.33,0,0.0008467,0.00084666
4.34,0,0.00084672,0.00084677
4.35,0,0.0008468,0.0008468
4.36,0,0.00084692,0.00084684
4.37,0,0.00084702,0.00084699
4.38,0,0.00084705,0.00084708
4.39,0,0.00084718,0.00084713
4.4,0,0.00084722,0.00084716
4.41,0,0.00084731,0.00084729
4.42,0,0.00084743,0.00084734
4.43,0,0.00084755,0.00084739
4.44,0,0.00084756,0.00084752
4.45,0,0.00084763,0.00084767
4.46,0,0.00084776,0.00084769
4.47,0,0.00084785,0.00084774
4.48,0,0.00084794,0.00084792
4.49,0,0.00084803,0.00084799
4.5,0,0.00084812,0.00084804
4.51,0,0.00084815,0.00084812
4.52,0,0.00084828,0.00084828
4.53,0,0.00084842,0.00084836
4.54,0,0.00084852,0.00084844
4.55,0,0.00084861,0.00084857
4.56,0,0.0008487,0.00084874
4.57,0,0.00084882,0.00084874
4.58,0,0.00084888,0.00084884
4.59,0,0.00084897,0.00084895
4.6,0,0.00084908,0.0008491
4.61,0,0.00084924,0.00084916
4.62,0,0.00084934,0.0008493
4.63,0,0.0008494,0.00084941
4.64,0,0.00084955,0.00084948
4.65,0,0.00084968,0.00084959
4.66,0,0.00084976,0.00084977
4.67,0,0.00084991,0.00084988
4.68,0,0.00085003,0.00084994
4.69,0,0.00085014,0.00085005
4.7,0,0.00085026,0.00085025
4.71,0,0.00085043,0.00085034
4.72,0,0.00085051,0.00085044
4.73,0,0.00085067,0.00085056
4.74,0,0.00085079,0.00085079
4.75,0,0.00085097,0.00085083
4.76,0,0.00085112,0.00085098
4.77,0,0.00085123,0.00085113
4.78,0,0.00085133,0.00085133
4.79,0,0.0008515,0.00085141
4.8,0,0.00085158,0.00085154
4.81,0,0.00085175,0.00085176
4.82,0,0.0008519,0.00085188
4.83,0,0.00085212,0.00085202
4.84,0,0.00085226,0.00085221
4.85,0,0.00085242,0.00085235
4.86,0,0.00085254,0.00085248
4.87,0,0.00085273,0.0008526
4.88,0,0.00085286,0.00085282
4.89,0,0.00085306,0.00085298
4.9,0,0.00085329,0.00085313
4.91,0,0.00085344,0.00085333
4.92,0,0.00085355,0.00085358
4.93,0,0.00085377,0.00085369
4.94,0,0.00085395,0.00085382
4.95,0,0.00085411,0.00085409
4.96,0,0.00085435,0.00085433
4.97,0,0.00085456,0.00085443
4.98,0,0.00085472,0.00085464
4.99,0,0.00085487,0.00085488
5,0,0.00085514,0.00085503
0,-0.5,0.000000124,0.0000002105
0.01,-0.5,0.000011482,0.000011491
0.02,-0.5,0.000022728,0.000022788
0.03,-0.5,0.000034786,0.000034741
0.04,-0.5,0.000045816,0.000045752
0.05,-0.5,0.000056737,0.000056786
0.06,-0.5,0.00006765,0.000067668
0.07,-0.5,0.000078442,0.000078383
0.08,-0.5,0.00008991,0.000089925
0.09,-0.5,0.000100591,0.000100632
0.1,-0.5,0.000111104,0.000111035
0.11,-0.5,0.00012145,0.0001214
0.12,-0.5,0.00013169,0.00013174
0.13,-0.5,0.00014193,0.00014195
0.14,-0.5,0.00015284,0.00015278
0.15,-0.5,0.00016272,0.00016275
0.16,-0.5,0.00017261,0.00017267
0.17,-0.5,0.00018247,0.00018248
0.18,-0.5,0.00019219,0.0001921
0.19,-0.5,0.00020252,0.00020255
0.2,-0.5,0.00021205,0.00021208
0.21,-0.5,0.00022148,0.00022139
0.22,-0.5,0.00023072,0.00023068
0.23,-0.5,0.00023986,0.00023993
0.24,-0.5,0.0002497,0.00024975
0.25,-0.5,0.00025873,0.00025868
0.26,-0.5,0.00026755,0.00026758
0.27,-0.5,0.00027635,0.00027641
0.28,-0.5,0.00028512,0.00028508
0.29,-0.5,0.00029439,0.00029431
0.3,-0.5,0.00030279,0.00030284
0.31,-0.5,0.00031119,0.00031121
0.32,-0.5,0.0003195,0.00031943
0.33,-0.5,0.0003276,0.00032758
0.34,-0.5,0.00033628,0.00033636
0.35,-0.5,0.00034428,0.00034428
0.36,-0.5,0.00035215,0.00035207
0.37,-0.5,0.00035986,0.00035986
0.38,-0.5,0.0003676,0.00036764
0.39,-0.5,0.00037573,0.00037568
0.4,-0.5,0.00038316,0.00038312
0.41,-0.5,0.00039045,0.0003905
0.42,-0.5,0.00039772,0.00039777
0.43,-0.5,0.0004049,0.00040482
0.44,-0.5,0.00041239,0.00041241
0.45,-0.5,0.00041933,0.00041938
0.46,-0.5,0.00042618,0.00042615
0.47,-0.5,0.00043289,0.00043285
0.48,-0.5,0.00043953,0.00043956
0.49,-0.5,0.00044655,0.00044658
0.5,-0.5,0.00045297,0.00045288
0.51,-0.5,0.00045919,0.00045919
0.52,-0.5,0.00046537,0.00046542
0.53,-0.5,0.0004715,0.00047152
0.54,-0.5,0.00047797,0.00047792
0.55,-0.5,0.00048377,0.0004838
0.56,-0.5,0.00048954,0.00048962
0.57,-0.5,0.00049526,0.00049524
0.58,-0.5,0.00050085,0.0005008
0.59,-0.5,0.00050669,0.00050675
0.6,-0.5,0.00051206,0.0005121
0.61,-0.5,0.00051733,0.00051728
0.62,-0.5,0.00052245,0.00052241
0.63,-0.5,0.00052746,0.00052753
0.64,-0.5,0.00053284,0.00053284
0.65,-0.5,0.00053767,0.00053762
0.66,-0.5,0.00054233,0.00054239
0.67,-0.5,0.00054699,0.00054707
0.68,-0.5,0.00055158,0.00055156
0.69,-0.5,0.0005563,0.00055633
0.7,-0.5,0.00056059,0.00056064
0.71,-0.5,0.00056484,0.00056492
0.72,-0.5,0.00056898,0.00056891
0.73,-0.5,0.00057295,0.00057296
0.74,-0.5,0.00057688,0.0005769
0.75,-0.5,0.00058105,0.00058102
0.76,-0.5,0.0005847,0.00058466
0.77,-0.5,0.00058829,0.00058838
0.78,-0.5,0.00059186,0.00059192
0.79,-0.5,0.00059527,0.00059526
0.8,-0.5,0.0005988,0.00059879
0.81,-0.5,0.00060201,0.00060205
0.82,-0.5,0.00060519,0.00060519
0.83,-0.5,0.00060823,0.00060816
0.84,-0.5,0.00061112,0.00061113
0.85,-0.5,0.00061419,0.00061426
0.86,-0.5,0.00061698,0.00061692
0.87,-0.5,0.00061957,0.00061957
0.88,-0.5,0.00062213,0.00062218
0.89,-0.5,0.00062463,0.00062469
0.9,-0.5,0.00062723,0.00062719
0.91,-0.5,0.00062946,0.00062949
0.92,-0.5,0.00063166,0.00063174
0.93,-0.5,0.00063385,0.00063383
0.94,-0.5,0.00063585,0.00063583
0.95,-0.5,0.00063793,0.00063796
0.96,-0.5,0.00063988,0.0006399
0.97,-0.5,0.00064169,0.00064161
0.98,-0.5,0.00064335,0.00064333
0.99,-0.5,0.00064498,0.00064503
1,-0.5,0.00064673,0.00064673
1.01,-0.5,0.00064821,0.00064816
1.02,-0.5,0.00064959,0.00064964
1.03,-0.5,0.00065094,0.00065103
1.04,-0.5,0.00065228,0.00065226
1.05,-0.5,0.00065358,0.00065355
1.06,-0.5,0.00065469,0.00065478
1.07,-0.5,0.00065588,0.00065589
1.08,-0.5,0.00065694,0.00065694
1.09,-0.5,0.00065791,0.00065792
1.1,-0.5,0.00065894,0.00065901
1.11,-0.5,0.00065982,0.00065991
1.12,-0.5,0.00066071,0.0006607
1.13,-0.5,0.00066151,0.00066154
1.14,-0.5,0.00066228,0.00066237
1.15,-0.5,0.0006631,0.00066308
1.16,-0.5,0.00066374,0.00066374
1.17,-0.5,0.00066436,0.00066444
1.18,-0.5,0.00066506,0.00066509
1.19,-0.5,0.00066565,0.00066564
1.2,-0.5,0.00066621,0.00066621
1.21,-0.5,0.00066673,0.00066679
1.22,-0.5,0.00066726,0.00066732
1.23,-0.5,0.00066772,0.00066771
1.24,-0.5,0.00066814,0.00066824
1.25,-0.5,0.00066869,0.00066871
1.26,-0.5,0.00066908,0.00066903
1.27,-0.5,0.00066941,0.00066941
1.28,-0.5,0.00066978,0.00066988
1.29,-0.5,0.00067019,0.00067019
1.3,-0.5,0.0006705,0.00067054
1.31,-0.5,0.00067084,0.0006709
1.32,-0.5,0.00067119,0.00067126
1.33,-0.5,0.00067151,0.00067147
1.34,-0.5,0.00067173,0.00067172
1.35,-0.5,0.00067202,0.00067208
1.36,-0.5,0.00067234,0.00067236
1.37,-0.5,0.00067258,0.00067261
1.38,-0.5,0.0006728,0.00067283
1.39,-0.5,0.00067305,0.00067311
1.4,-0.5,0.0006733,0.0006733
1.41,-0.5,0.00067353,0.00067352
1.42,-0.5,0.00067371,0.00067376
1.43,-0.5,0.00067394,0.000674
1.44,-0.5,0.00067417,0.00067413
1.45,-0.5,0.00067433,0.0006743
1.46,-0.5,0.00067451,0.00067454
1.47,-0.5,0.00067478,0.00067473
1.48,-0.5,0.00067489,0.00067486
1.49,-0.5,0.00067502,0.00067502
1.5,-0.5,0.00067523,0.00067528
1.51,-0.5,0.00067547,0.00067541
1.52,-0.5,0.00067557,0.00067555
